country,year,status,life_expectancy,adult_mortality,measles,under_five_deaths,polio,diphtheria,hiv_aids,gdp_per_capita,thinness_1_19_years,thinness_5_9_years,income_composition_of_resources,schooling,continent
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2008,Developed,86.0,67.0,4,0,94.0,94.0,0.1,9688.5961,0.7,0.7,0.936,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2007,Developed,85.0,67.0,0,0,93.0,93.0,0.1,85128.65759,0.7,0.7,0.934,17.6,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2006,Developed,84.0,7.0,0,0,94.0,94.0,0.1,74114.69715,0.8,0.7,0.931,17.5,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2005,Developed,81.0,73.0,0,0,91.0,91.0,0.1,66775.3944,0.8,0.7,0.929,17.6,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2004,Developed,79.8,77.0,7,0,92.0,92.0,0.1,5757.26916,0.8,0.7,0.924,17.5,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2003,Developed,79.4,78.0,8,0,92.0,92.0,0.1,5111.65445,0.8,0.7,0.918,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2002,Developed,78.9,81.0,5,0,93.0,93.0,0.1,4361.1538,0.8,0.7,0.916,17.1,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2001,Developed,78.8,82.0,4,0,91.0,91.0,0.1,38549.58934,0.8,0.7,0.917,17.5,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Norway,2000,Developed,78.5,85.0,0,0,91.0,9.0,0.1,38146.71539,0.8,0.7,0.911,17.1,Europe
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2015,Developing,76.6,99.0,0,1,99.0,99.0,0.1,16627.36433,7.1,6.9,0.795,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2014,Developing,76.4,11.0,0,1,99.0,99.0,0.1,2458.45226,7.1,6.9,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2013,Developing,76.2,12.0,0,1,99.0,98.0,0.1,21268.7564,7.0,6.8,0.796,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2012,Developing,76.0,14.0,13,1,99.0,98.0,0.1,22134.916,7.0,6.8,0.797,13.7,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2011,Developing,75.8,15.0,5,1,99.0,99.0,0.1,2986.36,6.9,6.8,0.797,13.6,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2010,Developing,75.6,16.0,3,1,99.0,99.0,0.1,1928.74739,6.9,6.8,0.797,13.5,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2009,Developing,75.4,18.0,19,1,96.0,98.0,0.1,16784.34616,6.9,6.8,0.782,12.4,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2008,Developing,75.2,19.0,18,1,97.0,99.0,0.1,2275.3536,6.9,6.8,0.765,11.9,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2007,Developing,74.9,113.0,24,1,97.0,99.0,0.1,1585.13226,7.0,6.8,0.753,11.5,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2006,Developing,74.7,115.0,13,1,98.0,98.0,0.1,1448.55,7.0,6.8,0.748,11.6,Asia
Oman,2005,Developing,74.3,118.0,25,1,99.0,99.0,0.1,12376.97936,7.0,6.8,0.742,11.5,Asia
